filename,genre,chroma_stft,spec_cent,spec_bw,rolloff,zcr,bpm,rms,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,mfcc50
hiphop.00039.wav,hiphop,0.39281184501256244,2693.20292794237,2937.743987232301,5976.54052734375,0.11156375769412878,95.703125,0.1845346,-120.93680170838675,77.27469107292515,29.069134876831715,10.438459225718898,3.565504698435233,5.364925350583165,5.194996506424075,-0.8041427348744258,1.3480947798328946,2.302201168364923,3.0739172409489846,1.19825632702979,-0.6716435595083442,-4.94201024521487,-0.06354732211855277,-4.487803107501034,-2.2150490776520573,-1.3777495425075927,-3.079545831701693,-7.355110513819427,0.9502361381432833,-3.5693005678061125,0.14301732427551633,4.848719989799769,0.07576563892588754,4.970952021505414,-2.419758550149328,3.9874616933033793,0.9463307961806513,0.015926345471848607,0.7803030477051797,-3.5317371916728146,-0.7848219311707417,-0.8529303418201841,-1.065276581653804,-0.37133367119131366,-2.5866161017602503,-1.1238870542427704,-2.1165450420175493,-2.7133599566168303,-4.544397901281143,-1.116097757872059,-0.44282751443944446,1.3680809379360361,-1.351024696931912,1.0629831472176126,-1.3658967857778561,-0.28204945320444513,-3.322343359336023,-2.49153294308206
classical.00008.wav,classical,0.2547534141724254,1516.83111776797,1629.7564323591969,2974.121716846723,0.07877792983855375,135.99917763157896,0.034044877,-292.0603905930369,127.76256126020658,-29.89420406607833,37.42157650285199,-9.550170191887416,5.111379667875878,-13.812787706305004,7.028453274567281,-7.025754084246067,6.4967098229604,-9.902276580015249,4.706311734373509,0.36921726724917386,1.4627024843874923,3.407434699194832,6.078480870274331,0.9592067425196839,-0.760935010594385,-2.110458642662116,0.754723327098087,1.5457236447389984,-2.365279149206875,-0.24464396675564368,-2.066994776517712,1.0919489951009707,0.7435127962878151,3.917373040335797,0.4781063167043158,2.154356221033114,1.6100831922432421,4.403179857178209,2.7083570502101093,-1.071492089082367,-4.117671377640111,-2.2694238621774256,-2.7479423817577597,-1.9687209586782823,0.19901633039323716,2.1840837678372402,-1.2326261019100833,-3.128277097105272,-4.105968035703943,-2.829741563698928,-4.551545938921235,-3.3995547415846166,0.3266397778563445,-0.11104094830652744,1.1130191284767728,-11.70074237862403,-8.149296370549704
country.00065.wav,country,0.2828317050426305,894.1632061211136,1195.5041325262177,1638.8799326602377,0.0386682497099768,123.046875,0.110570244,-250.86925036406802,163.11736954233456,-3.881737257917955,30.154421356208573,5.601075206071854,7.492881213250348,4.0314162037968915,-2.12813166767323,-5.473496251545625,-1.065869160915219,-9.986025032413455,1.8251437187647108,-8.749192590998307,-7.052516340961933,-4.220264024311055,-8.836386730835269,-7.407488982821983,-3.2970234239505944,-5.139169069778947,-9.968660443513576,-8.485807795665083,-9.486301282486291,-6.049706663770349,-6.430092320993594,-2.5214609785847784,-3.9414812948696154,-1.9541952589106768,-1.9294737862913545,-5.796467123649751,-6.079374086922093,-2.0370872745428414,0.9174235680896146,-0.8146869823464575,-0.5314251722928712,-1.5026253168117656,-4.174286739102704,-2.738021853582597,-2.633433658729435,-4.939156599179171,-4.474613201526585,-1.9867165689560893,-2.687421430275804,-6.502089522286046,-3.036566781939392,-3.3805892020284456,-6.804493602658328,-3.7215814896081305,-4.942162047775497,-2.600113782577318,-0.7585900813556532
rock.00099.wav,rock,0.3584013360391414,1609.7950823242534,1797.2130440532253,3246.9089304488107,0.07630480230085074,123.046875,0.05445403,-235.1619960553935,123.87009998374666,-22.538395001436466,52.93974542960942,-1.444670322381159,24.64105722054696,-7.073817797999188,14.880081887442886,-12.76997863723341,16.712587026374578,-2.936966948396648,10.076436049210757,-15.024692422763092,3.1169324986165843,-7.123283553720722,1.7941042407316186,-7.069775858327245,0.028345825315693823,-2.025782807271291,1.1552387261688684,-5.105507360276546,-1.9169380606742867,-2.414288427402174,-5.815474553660545,-12.545699817833693,-9.121735560916008,5.651028450367834,3.6847157053345305,3.1573860641455425,-8.809851332500601,-7.855602912453184,-4.75239385642635,-0.338371769400311,-8.235249920310414,-4.732537940154852,-6.674821155153665,-5.75216944622069,-5.956210505659687,-5.254878012993964,1.7806759498273,3.197234887202544,-0.3244661466754431,1.5868781662114346,-2.9629157638516093,-2.659140689401631,-3.414244372919269,-9.300236335134457,-3.464517685742566,1.2900043398293566,-3.3949783510171354
country.00031.wav,country,0.3133992121492198,2053.22908865061,2187.7594116569876,4094.5560605785963,0.09532511298820573,112.34714673913044,0.100855306,-130.46286349126242,104.1133515797944,-19.281248756898922,34.14440028822546,5.406137848356027,-2.15823768075666,-0.7159059591961798,-2.8962029691730113,-5.449505376752986,4.08188615358431,-4.4693446322569566,3.525802646645168,2.1470615078008186,0.1913690407012555,2.6791778868329894,-3.092187635030588,-3.1886268447538404,1.6654868406995593,-0.692731281562274,-4.375314091557241,-0.6244272225348545,-1.3033335700368454,-7.260270484096828,-0.3650112510385875,-3.6496405372452094,-3.352366278823494,4.699832377509966,4.120633599284643,-2.7325256819776715,-1.0837358656015363,-3.6989875186534964,-1.320190659032427,-2.123954898726591,-4.132162624017123,-3.394463763414279,-1.8618635855213677,-0.29214514662493957,0.3693743863469214,-2.593129961829803,-1.856816615363316,-2.4193605325002547,0.12574319198325845,-1.9879177400296355,-2.9680171741427217,-5.89499305745145,-7.130351723754283,-2.982233592427919,-1.9695807551239672,-5.291008178536792,-8.074205578828908
rock.00020.wav,rock,0.3979596534855064,2188.143059972821,2120.361766639532,4432.584050083382,0.11753303545533643,99.38401442307692,0.15254956,-56.91801982620206,115.20155560484635,-30.42883036538864,37.18560984486917,-21.979664520974154,21.861988528315035,-19.756681215126722,14.98883623357118,-24.083415889672683,17.775674929097047,-17.28060254332921,6.736527555275261,-10.735278838746737,0.810979827071192,-10.16584353616382,3.686326148825493,-8.550499556457574,-0.9122322545090278,-2.524774272747469,-1.9659619390349625,-3.7112173706873186,0.5449125982477363,-1.4196350445119768,-2.5034338832419745,-1.0656686576007348,-3.3309299092530242,-2.653892199332529,-2.731049711433459,-0.7052679108496347,-2.040976548652483,-0.14644111256157882,-3.719850336765926,-1.668674507215424,-4.011341325127654,0.15972014637428408,-2.817668660170884,-1.406263243598676,-3.0645868899166775,-1.960806781291464,-3.916983009258351,-3.142374406169671,-2.24815737401181,1.292415604405744,1.307720235212522,2.736536087397467,1.5342229871373447,0.5073358845789497,-3.5775215616125595,-2.820504321036415,-0.3693209717097247
country.00017.wav,country,0.35734042588957216,1470.1888295787132,1960.158256724041,2967.6767442176624,0.06387005752126837,89.10290948275862,0.088725135,-171.2913086470797,137.33084251832483,7.953132445298015,28.537182522638346,2.6923842252779253,-0.5005808025076203,-2.954421999720297,-1.146347543651661,-6.153606982550818,-2.3999370365439803,-5.856936217405057,-2.1754351059188344,-5.339760966690544,-2.777814938801632,-1.5702394633328336,1.2944372075897403,-3.4122319610933722,-0.9035442887439048,2.6211887394223177,-0.09672679605684388,-4.285177470287591,-1.899626743289274,0.46006304859707486,1.6046951588043898,2.9494260946431763,0.029577008149409466,-3.4803075151262464,-2.7290050453726056,-2.2890905513945747,-0.20927783449292772,1.8557317552432306,-1.586424068220216,-3.1950150955363044,0.10583746946960272,1.4469108621761242,2.08030237723581,0.4359512543525274,-0.2941729404714593,0.26542055517989577,-3.7839181896046816,-3.8905448318951357,-0.6509566548863955,-3.5009804348448212,-1.7920711212700275,1.9621680563260782,-0.7140791760818839,-0.5122040175403195,3.3110768974591323,5.003115908334138,-5.53097986239903
blues.00086.wav,blues,0.3658605282872133,1245.7300960289754,1634.668746065613,2518.210681463892,0.04881868414056458,123.046875,0.12495681,-212.76221417319684,139.04972698760758,9.453369339463231,35.44754012975462,12.70696740523515,20.415394431556305,-5.578320110922752,10.880581316536903,-8.735505358791015,8.058369350080081,0.1682004433659853,2.646514697916638,-1.0293344535930922,-1.4101661800738083,-4.7076897329277,1.1358217276194356,-9.466160783143163,-2.1848651097731437,-4.101648801539167,-3.349185343904042,-3.9310515798456502,-3.339378221724578,-4.172340531232808,-3.815212731750046,-0.1364367961170459,-4.6415364006810265,-2.8243873568196793,-2.600182418220609,-3.042304048750598,-1.26144463023875,-1.0682803294117265,-0.8113147290878456,-1.3825529534354795,-4.545767187985158,-0.48332033943978625,0.48638006159456376,0.473827919978989,-1.6472030908639541,-1.5856295331776264,-2.626779342933452,-1.6328286565208385,-1.036906133130254,-1.4087366018075798,-2.586718437554485,-2.822799684885609,-4.166135870095721,-1.311893193912958,0.32891734775385506,-1.8816759865946089,-4.669931613373251
reggae.00093.wav,reggae,0.3709806366317832,2108.8990772454226,2526.9446064031963,4604.591543104699,0.0892859840245553,89.10290948275862,0.107129134,-147.48877295067933,113.32285067535219,-6.315885047301684,9.105178008665362,24.558632812143514,-9.78589508445579,13.15757243382427,-2.0029881967615153,-2.6998777127963223,12.218942894962064,-4.130988261439184,-1.0219926043628522,1.9628540334997602,1.4776334906052198,0.008977070469005026,-2.99204230873155,-3.5767972401316963,-3.8816026506807697,-0.49678286062139904,-3.0630125807197346,-6.546913177474687,-1.1331773139513606,-2.3828574633022472,-3.366544404000169,-1.9967530115156937,0.2736771209251398,0.8388827637165052,-3.209261606916775,2.845542141240892,-4.878506242450758,-6.609837630940583,-4.085989470078741,-2.543722434228266,1.7461915496502827,2.299228800286924,1.9653102119098018,-0.10604230920189878,-1.790061452779406,-2.8679382482303453,-3.506751855893172,1.2448698619093095,-0.9175193470289145,-2.4721255903559376,-1.4189995869949779,-3.1157009237583204,-2.525897726082968,-1.3357600887622894,1.4213543409595844,-0.5410829734684778,-4.998276989906757
blues.00050.wav,blues,0.4009360073474179,1945.5331078931836,2081.878471910416,4174.593627646462,0.08579060022718484,135.99917763157896,0.18233818,-82.99971845180482,107.08580329537496,-25.335440250633535,57.104512328949696,0.08550282357873856,34.682585476123805,-11.055124361321415,20.543167863086165,-11.19448025002772,14.819607113502801,-10.233336639814489,12.546020008670304,-9.753734592464452,2.5643696549973196,-6.289512643495142,2.9953323877848046,-8.715192983043892,-0.3312061395231419,-2.9826329694358305,0.7028816438351314,-0.7328633678788139,6.8900931839595385,2.319641522056984,-1.4936799925987596,-1.0385319978557737,-3.989531006552917,2.0532096922739376,0.8892278608108902,-0.32969590485298383,-1.8714535562561607,0.2137824186480203,-3.1653225135511884,-1.3898800020587474,-2.5751689997017624,2.7612725418110875,-0.9437263180135013,-0.2972569847434704,-6.691199825245384,-1.9230744392909864,-0.4334561546071428,-0.9977832508539125,-2.1049001617854417,1.4421260268313165,-0.15415802987695368,-1.3950417030876778,-2.428206470242503,-1.4442368161908754,0.9185394451414751,0.9672581001090441,-2.999979015071093
